clip_id,lmin,lmax,trk_rate
3,74,78,0.0
4,74,78,0.0
5,74,78,0.11
6,74,78,0.6
7,74,78,0.23
8,74,78,0.69
9,74,78,0.0
10,74,78,0.56
11,74,78,0.0
12,74,78,0.0
13,74,78,0.0
0,78,82,0.0
1,78,82,0.0
2,78,82,0.0
3,78,82,0.0
4,78,82,0.0
5,78,82,0.0
6,78,82,0.6
7,78,82,0.27
8,78,82,0.69
9,78,82,0.0
10,78,82,0.5
11,78,82,0.0
12,78,82,0.0
13,78,82,0.0
0,82,86,0.0
1,82,86,0.0
2,82,86,0.0
3,82,86,0.0
4,82,86,0.0
5,82,86,0.11
6,82,86,0.6
7,82,86,0.27
8,82,86,0.65
9,82,86,0.0
10,82,86,0.5
11,82,86,0.0
12,82,86,0.0
13,82,86,0.0
0,86,90,0.0
1,86,90,0.0
2,86,90,0.0
3,86,90,0.0
4,86,90,0.0
5,86,90,0.15
6,86,90,0.0
7,86,90,0.27
8,86,90,0.65
9,86,90,0.0
10,86,90,0.62
11,86,90,0.0
12,86,90,0.0
13,86,90,0.0
0,90,94,0.0
1,90,94,0.0
2,90,94,0.0
3,90,94,0.0
4,90,94,0.0
5,90,94,0.0
6,90,94,0.0
7,90,94,0.23
8,90,94,0.77
9,90,94,0.0
10,90,94,0.38
11,90,94,0.0
12,90,94,0.0
13,90,94,0.0
0,94,98,0.0
1,94,98,0.0
2,94,98,0.0
3,94,98,0.0
4,94,98,0.0
5,94,98,0.11
6,94,98,0.0
7,94,98,0.15
8,94,98,0.65
9,94,98,0.0
10,94,98,0.44
11,94,98,0.0
12,94,98,0.0
13,94,98,0.0
0,98,102,0.0
1,98,102,0.0
2,98,102,0.0
3,98,102,0.0
4,98,102,0.0
5,98,102,0.0
6,98,102,0.0
7,98,102,0.12
8,98,102,0.65
9,98,102,0.0
10,98,102,0.38
11,98,102,0.0
12,98,102,0.0
13,98,102,0.0
0,102,106,0.0
1,102,106,0.0
2,102,106,0.14
3,102,106,0.0
4,102,106,0.0
5,102,106,0.0
6,102,106,0.0
7,102,106,0.12
8,102,106,0.65
9,102,106,0.0
10,102,106,0.38
11,102,106,0.0
12,102,106,0.0
13,102,106,0.0
0,106,110,0.0
1,106,110,0.0
2,106,110,0.0
3,106,110,0.0
4,106,110,0.0
5,106,110,0.0
6,106,110,0.0
7,106,110,0.15
8,106,110,0.65
9,106,110,0.0
10,106,110,0.38
11,106,110,0.0
12,106,110,0.0
13,106,110,0.0
0,110,114,0.0
1,110,114,0.0
2,110,114,0.14
3,110,114,0.0
4,110,114,0.0
5,110,114,0.0
6,110,114,0.0
7,110,114,0.15
8,110,114,0.65
9,110,114,0.0
10,110,114,0.38
11,110,114,0.0
12,110,114,0.0
13,110,114,0.0
0,114,118,0.0
1,114,118,0.0
2,114,118,0.0
3,114,118,0.0
4,114,118,0.0
5,114,118,0.0
6,114,118,0.0
7,114,118,0.15
8,114,118,0.65
9,114,118,0.0
10,114,118,0.38
11,114,118,0.0
12,114,118,0.0
13,114,118,0.0
0,118,122,0.0
1,118,122,0.0
2,118,122,0.0
3,118,122,0.0
4,118,122,0.0
5,118,122,0.0
6,118,122,0.0
7,118,122,0.15
8,118,122,0.65
9,118,122,0.0
10,118,122,0.38
11,118,122,0.0
12,118,122,0.0
13,118,122,0.0
0,122,126,0.0
1,122,126,0.0
2,122,126,0.0
3,122,126,0.0
4,122,126,0.0
5,122,126,0.0
6,122,126,0.0
7,122,126,0.15
8,122,126,0.65
9,122,126,0.0
10,122,126,0.56
11,122,126,0.0
12,122,126,0.0
13,122,126,0.0
0,126,130,0.0
1,126,130,0.0
2,126,130,0.0
3,126,130,0.0
4,126,130,0.0
5,126,130,0.0
6,126,130,0.0
7,126,130,0.12
8,126,130,0.65
9,126,130,0.0
10,126,130,0.56
11,126,130,0.0
12,126,130,0.0
13,126,130,0.0
0,130,134,0.0
1,130,134,0.0
2,130,134,0.0
3,130,134,0.0
4,130,134,0.0
5,130,134,0.0
6,130,134,0.0
7,130,134,0.15
8,130,134,0.65
9,130,134,0.0
10,130,134,0.38
11,130,134,0.0
12,130,134,0.0
13,130,134,0.0
0,134,138,0.0
1,134,138,0.0
2,134,138,0.0
3,134,138,0.0
4,134,138,0.0
5,134,138,0.0
6,134,138,0.0
7,134,138,0.15
8,134,138,0.65
9,134,138,0.0
10,134,138,0.38
11,134,138,0.0
12,134,138,0.0
13,134,138,0.0
0,138,142,0.0
1,138,142,0.0
2,138,142,0.0
3,138,142,0.0
4,138,142,0.0
5,138,142,0.0
6,138,142,0.0
7,138,142,0.12
8,138,142,0.65
9,138,142,0.0
10,138,142,0.25
11,138,142,0.0
12,138,142,0.0
13,138,142,0.0
0,142,146,0.0
1,142,146,0.0
2,142,146,0.0
3,142,146,0.0
4,142,146,0.0
5,142,146,0.0
6,142,146,0.0
7,142,146,0.12
8,142,146,0.65
9,142,146,0.0
10,142,146,0.19
11,142,146,0.0
12,142,146,0.0
13,142,146,0.0
0,146,150,0.0
1,146,150,0.0
2,146,150,0.0
3,146,150,0.0
4,146,150,0.0
5,146,150,0.0
6,146,150,0.0
7,146,150,0.27
8,146,150,0.65
9,146,150,0.0
10,146,150,0.25
11,146,150,0.0
12,146,150,0.0
13,146,150,0.0
0,150,154,0.0
1,150,154,0.0
2,150,154,0.0
3,150,154,0.0
4,150,154,0.0
5,150,154,0.0
6,150,154,0.0
7,150,154,0.15
8,150,154,0.65
9,150,154,0.0
10,150,154,0.19
11,150,154,0.0
12,150,154,0.0
13,150,154,0.0
0,154,158,0.0
1,154,158,0.0
2,154,158,0.0
3,154,158,0.0
4,154,158,0.0
5,154,158,0.0
6,154,158,0.0
7,154,158,0.15
8,154,158,0.65
9,154,158,0.0
10,154,158,0.0
11,154,158,0.0
12,154,158,0.0
13,154,158,0.0
0,158,162,0.0
1,158,162,0.0
2,158,162,0.0
3,158,162,0.0
4,158,162,0.0
5,158,162,0.0
6,158,162,0.0
7,158,162,0.15
8,158,162,0.54
9,158,162,0.0
10,158,162,0.0
11,158,162,0.0
12,158,162,0.0
13,158,162,0.0
0,162,166,0.0
1,162,166,0.0
2,162,166,0.0
3,162,166,0.0
4,162,166,0.0
5,162,166,0.0
6,162,166,0.0
7,162,166,0.15
8,162,166,0.54
9,162,166,0.0
10,162,166,0.0
11,162,166,0.0
12,162,166,0.0
13,162,166,0.0
0,166,170,0.0
1,166,170,0.0
2,166,170,0.0
3,166,170,0.0
4,166,170,0.0
5,166,170,0.0
6,166,170,0.0
7,166,170,0.12
8,166,170,0.5
9,166,170,0.0
10,166,170,0.0
11,166,170,0.0
12,166,170,0.0
13,166,170,0.0
0,170,174,0.0
1,170,174,0.0
2,170,174,0.0
3,170,174,0.0
4,170,174,0.0
5,170,174,0.0
6,170,174,0.0
7,170,174,0.12
8,170,174,0.5
9,170,174,0.0
10,170,174,0.0
11,170,174,0.0
12,170,174,0.0
13,170,174,0.0
0,174,178,0.0
1,174,178,0.0
2,174,178,0.0
3,174,178,0.0
4,174,178,0.0
5,174,178,0.0
6,174,178,0.0
7,174,178,0.12
8,174,178,0.5
9,174,178,0.0
10,174,178,0.0
11,174,178,0.0
12,174,178,0.0
13,174,178,0.0
0,178,182,0.0
1,178,182,0.0
2,178,182,0.0
3,178,182,0.0
4,178,182,0.0
5,178,182,0.0
6,178,182,0.0
7,178,182,0.12
8,178,182,0.5
9,178,182,0.0
10,178,182,0.0
11,178,182,0.0
12,178,182,0.0
13,178,182,0.0
0,182,186,0.0
1,182,186,0.0
2,182,186,0.0
3,182,186,0.0
4,182,186,0.0
5,182,186,0.0
6,182,186,0.0
7,182,186,0.12
8,182,186,0.5
9,182,186,0.0
10,182,186,0.0
11,182,186,0.0
12,182,186,0.0
13,182,186,0.0
0,186,190,0.0
1,186,190,0.0
2,186,190,0.0
3,186,190,0.0
4,186,190,0.0
5,186,190,0.0
6,186,190,0.0
7,186,190,0.12
8,186,190,0.5
9,186,190,0.0
10,186,190,0.0
11,186,190,0.0
12,186,190,0.0
13,186,190,0.0
0,190,194,0.0
1,190,194,0.0
2,190,194,0.0
3,190,194,0.0
4,190,194,0.0
5,190,194,0.0
6,190,194,0.0
7,190,194,0.12
8,190,194,0.54
9,190,194,0.0
10,190,194,0.0
11,190,194,0.0
12,190,194,0.0
13,190,194,0.0
0,194,198,0.0
1,194,198,0.0
2,194,198,0.0
3,194,198,0.0
4,194,198,0.0
5,194,198,0.0
6,194,198,0.0
7,194,198,0.12
8,194,198,0.5
9,194,198,0.0
10,194,198,0.0
11,194,198,0.0
12,194,198,0.0
13,194,198,0.0
0,198,202,0.0
1,198,202,0.0
2,198,202,0.0
3,198,202,0.0
4,198,202,0.0
5,198,202,0.0
6,198,202,0.0
7,198,202,0.12
8,198,202,0.5
9,198,202,0.0
10,198,202,0.0
11,198,202,0.0
12,198,202,0.0
13,198,202,0.0
0,202,206,0.0
1,202,206,0.0
2,202,206,0.0
3,202,206,0.0
4,202,206,0.0
5,202,206,0.0
6,202,206,0.0
7,202,206,0.12
8,202,206,0.5
9,202,206,0.0
10,202,206,0.0
11,202,206,0.0
12,202,206,0.0
13,202,206,0.0
