clip_id,lmin,lmax,trk_rate
3,56,57,0.0
4,56,57,0.0
5,56,57,0.11
6,56,57,1.0
7,56,57,0.23
8,56,57,0.42
9,56,57,0.0
10,56,57,0.44
11,56,57,0.0
12,56,57,0.0
13,56,57,0.0
0,57,58,0.0
1,57,58,0.0
2,57,58,0.0
3,57,58,0.0
4,57,58,0.0
5,57,58,0.11
6,57,58,1.0
7,57,58,0.23
8,57,58,0.58
9,57,58,0.0
10,57,58,0.44
11,57,58,0.0
12,57,58,0.0
13,57,58,0.0
0,58,59,0.0
1,58,59,0.43
2,58,59,0.0
3,58,59,0.0
4,58,59,0.0
5,58,59,0.11
6,58,59,0.8
7,58,59,0.23
8,58,59,0.58
9,58,59,0.0
10,58,59,0.44
11,58,59,0.0
12,58,59,0.0
13,58,59,0.0
0,59,60,0.0
1,59,60,0.43
2,59,60,0.0
3,59,60,0.0
4,59,60,0.0
5,59,60,0.11
6,59,60,0.8
7,59,60,0.23
8,59,60,0.58
9,59,60,0.0
10,59,60,0.62
11,59,60,0.0
12,59,60,0.0
13,59,60,0.0
0,60,61,0.0
1,60,61,0.43
2,60,61,0.0
3,60,61,0.0
4,60,61,0.0
5,60,61,0.11
6,60,61,0.6
7,60,61,0.23
8,60,61,0.62
9,60,61,0.0
10,60,61,0.44
11,60,61,0.0
12,60,61,0.0
13,60,61,0.0
0,61,62,0.0
1,61,62,0.43
2,61,62,0.0
3,61,62,0.0
4,61,62,0.0
5,61,62,0.11
6,61,62,0.6
7,61,62,0.23
8,61,62,0.62
9,61,62,0.0
10,61,62,0.44
11,61,62,0.0
12,61,62,0.0
13,61,62,0.0
0,62,63,0.0
1,62,63,0.0
2,62,63,0.0
3,62,63,0.0
4,62,63,0.0
5,62,63,0.11
6,62,63,0.6
7,62,63,0.23
8,62,63,0.5
9,62,63,0.0
10,62,63,0.44
11,62,63,0.0
12,62,63,0.0
13,62,63,0.0
0,63,64,0.0
1,63,64,0.0
2,63,64,0.0
3,63,64,0.0
4,63,64,0.0
5,63,64,0.0
6,63,64,0.6
7,63,64,0.23
8,63,64,0.54
9,63,64,0.0
10,63,64,0.62
11,63,64,0.0
12,63,64,0.0
13,63,64,0.0
0,64,65,0.0
1,64,65,0.0
2,64,65,0.0
3,64,65,0.0
4,64,65,0.0
5,64,65,0.0
6,64,65,0.6
7,64,65,0.23
8,64,65,0.5
9,64,65,0.0
10,64,65,0.44
11,64,65,0.0
12,64,65,0.0
13,64,65,0.0
0,65,66,0.0
1,65,66,0.0
2,65,66,0.0
3,65,66,0.0
4,65,66,0.0
5,65,66,0.0
6,65,66,0.6
7,65,66,0.23
8,65,66,0.54
9,65,66,0.0
10,65,66,0.56
11,65,66,0.0
12,65,66,0.0
13,65,66,0.0
0,66,67,0.0
1,66,67,0.0
2,66,67,0.0
3,66,67,0.0
4,66,67,0.0
5,66,67,0.11
6,66,67,0.6
7,66,67,0.23
8,66,67,0.65
9,66,67,0.0
10,66,67,0.56
11,66,67,0.0
12,66,67,0.0
13,66,67,0.0
0,67,68,0.0
1,67,68,0.0
2,67,68,0.0
3,67,68,0.0
4,67,68,0.0
5,67,68,0.11
6,67,68,0.6
7,67,68,0.23
8,67,68,0.65
9,67,68,0.0
10,67,68,0.44
11,67,68,0.0
12,67,68,0.0
13,67,68,0.0
0,68,69,0.0
1,68,69,0.0
2,68,69,0.0
3,68,69,0.0
4,68,69,0.0
5,68,69,0.11
6,68,69,0.6
7,68,69,0.23
8,68,69,0.65
9,68,69,0.0
10,68,69,0.44
11,68,69,0.0
12,68,69,0.0
13,68,69,0.0
0,69,70,0.0
1,69,70,0.0
2,69,70,0.0
3,69,70,0.0
4,69,70,0.0
5,69,70,0.11
6,69,70,0.6
7,69,70,0.23
8,69,70,0.69
9,69,70,0.0
10,69,70,0.44
11,69,70,0.0
12,69,70,0.0
13,69,70,0.0
0,70,71,0.0
1,70,71,0.0
2,70,71,0.0
3,70,71,0.0
4,70,71,0.0
5,70,71,0.0
6,70,71,0.6
7,70,71,0.23
8,70,71,0.69
9,70,71,0.0
10,70,71,0.44
11,70,71,0.0
12,70,71,0.0
13,70,71,0.0
0,71,72,0.0
1,71,72,0.0
2,71,72,0.0
3,71,72,0.0
4,71,72,0.0
5,71,72,0.11
6,71,72,0.6
7,71,72,0.23
8,71,72,0.69
9,71,72,0.0
10,71,72,0.44
11,71,72,0.0
12,71,72,0.0
13,71,72,0.0
0,72,73,0.0
1,72,73,0.0
2,72,73,0.0
3,72,73,0.0
4,72,73,0.0
5,72,73,0.0
6,72,73,0.6
7,72,73,0.23
8,72,73,0.65
9,72,73,0.0
10,72,73,0.44
11,72,73,0.0
12,72,73,0.0
13,72,73,0.0
0,73,74,0.0
1,73,74,0.0
2,73,74,0.0
3,73,74,0.0
4,73,74,0.0
5,73,74,0.0
6,73,74,0.6
7,73,74,0.23
8,73,74,0.35
9,73,74,0.0
10,73,74,0.44
11,73,74,0.0
12,73,74,0.0
13,73,74,0.0
0,74,75,0.0
1,74,75,0.0
2,74,75,0.0
3,74,75,0.0
4,74,75,0.0
5,74,75,0.11
6,74,75,0.6
7,74,75,0.23
8,74,75,0.69
9,74,75,0.0
10,74,75,0.56
11,74,75,0.0
12,74,75,0.0
13,74,75,0.0
0,75,76,0.0
1,75,76,0.0
2,75,76,0.0
3,75,76,0.0
4,75,76,0.0
5,75,76,0.11
6,75,76,0.6
7,75,76,0.23
8,75,76,0.69
9,75,76,0.0
10,75,76,0.56
11,75,76,0.0
12,75,76,0.0
13,75,76,0.0
0,76,77,0.0
1,76,77,0.0
2,76,77,0.0
3,76,77,0.0
4,76,77,0.0
5,76,77,0.15
6,76,77,0.6
7,76,77,0.27
8,76,77,0.69
9,76,77,0.0
10,76,77,0.56
11,76,77,0.0
12,76,77,0.0
13,76,77,0.0
0,77,78,0.0
1,77,78,0.0
2,77,78,0.0
3,77,78,0.0
4,77,78,0.0
5,77,78,0.0
6,77,78,0.6
7,77,78,0.27
8,77,78,0.69
9,77,78,0.0
10,77,78,0.56
11,77,78,0.0
12,77,78,0.0
13,77,78,0.0
0,78,79,0.0
1,78,79,0.0
2,78,79,0.0
3,78,79,0.0
4,78,79,0.0
5,78,79,0.0
6,78,79,0.6
7,78,79,0.27
8,78,79,0.69
9,78,79,0.0
10,78,79,0.5
11,78,79,0.0
12,78,79,0.0
13,78,79,0.0
0,79,80,0.0
1,79,80,0.0
2,79,80,0.0
3,79,80,0.0
4,79,80,0.0
5,79,80,0.15
6,79,80,0.6
7,79,80,0.27
8,79,80,0.69
9,79,80,0.0
10,79,80,0.5
11,79,80,0.0
12,79,80,0.0
13,79,80,0.0
0,80,81,0.0
1,80,81,0.0
2,80,81,0.0
3,80,81,0.0
4,80,81,0.0
5,80,81,0.11
6,80,81,0.6
7,80,81,0.27
8,80,81,0.69
9,80,81,0.0
10,80,81,0.5
11,80,81,0.0
12,80,81,0.0
13,80,81,0.0
0,81,82,0.0
1,81,82,0.0
2,81,82,0.0
3,81,82,0.0
4,81,82,0.0
5,81,82,0.11
6,81,82,0.6
7,81,82,0.27
8,81,82,0.65
9,81,82,0.0
10,81,82,0.5
11,81,82,0.0
12,81,82,0.0
13,81,82,0.0
0,82,83,0.0
1,82,83,0.0
2,82,83,0.0
3,82,83,0.0
4,82,83,0.0
5,82,83,0.11
6,82,83,0.6
7,82,83,0.27
8,82,83,0.65
9,82,83,0.0
10,82,83,0.5
11,82,83,0.0
12,82,83,0.0
13,82,83,0.0
0,83,84,0.0
1,83,84,0.0
2,83,84,0.0
3,83,84,0.0
4,83,84,0.0
5,83,84,0.11
6,83,84,0.6
7,83,84,0.27
8,83,84,0.65
9,83,84,0.0
10,83,84,0.62
11,83,84,0.0
12,83,84,0.0
13,83,84,0.0
0,84,85,0.0
1,84,85,0.0
2,84,85,0.0
3,84,85,0.0
4,84,85,0.0
5,84,85,0.11
6,84,85,0.6
7,84,85,0.27
8,84,85,0.65
9,84,85,0.0
10,84,85,0.62
11,84,85,0.0
12,84,85,0.0
13,84,85,0.0
0,85,86,0.0
1,85,86,0.0
2,85,86,0.0
3,85,86,0.0
4,85,86,0.0
5,85,86,0.15
6,85,86,0.6
7,85,86,0.27
8,85,86,0.65
9,85,86,0.0
10,85,86,0.62
11,85,86,0.0
12,85,86,0.0
13,85,86,0.0
0,86,87,0.0
1,86,87,0.0
2,86,87,0.0
3,86,87,0.0
4,86,87,0.0
5,86,87,0.15
6,86,87,0.6
7,86,87,0.27
8,86,87,0.65
9,86,87,0.0
10,86,87,0.62
11,86,87,0.0
12,86,87,0.0
13,86,87,0.0
0,87,88,0.0
1,87,88,0.0
2,87,88,0.0
3,87,88,0.0
4,87,88,0.0
5,87,88,0.0
6,87,88,0.0
7,87,88,0.23
8,87,88,0.65
9,87,88,0.0
10,87,88,0.62
11,87,88,0.0
12,87,88,0.0
13,87,88,0.0
0,88,89,0.0
1,88,89,0.0
2,88,89,0.0
3,88,89,0.0
4,88,89,0.0
5,88,89,0.0
6,88,89,0.0
7,88,89,0.23
8,88,89,0.81
9,88,89,0.0
10,88,89,0.62
11,88,89,0.0
12,88,89,0.0
13,88,89,0.0
0,89,90,0.0
1,89,90,0.0
2,89,90,0.0
3,89,90,0.0
4,89,90,0.0
5,89,90,0.0
6,89,90,0.0
7,89,90,0.23
8,89,90,0.81
9,89,90,0.0
10,89,90,0.38
11,89,90,0.0
12,89,90,0.0
13,89,90,0.0
0,90,91,0.0
1,90,91,0.0
2,90,91,0.0
3,90,91,0.0
4,90,91,0.0
5,90,91,0.0
6,90,91,0.0
7,90,91,0.23
8,90,91,0.81
9,90,91,0.0
10,90,91,0.38
11,90,91,0.0
12,90,91,0.0
13,90,91,0.0
0,91,92,0.0
1,91,92,0.0
2,91,92,0.0
3,91,92,0.0
4,91,92,0.0
5,91,92,0.0
6,91,92,0.0
7,91,92,0.15
8,91,92,0.65
9,91,92,0.0
10,91,92,0.44
11,91,92,0.0
12,91,92,0.0
13,91,92,0.0
0,92,93,0.0
1,92,93,0.0
2,92,93,0.0
3,92,93,0.0
4,92,93,0.0
5,92,93,0.0
6,92,93,0.0
7,92,93,0.15
8,92,93,0.65
9,92,93,0.0
10,92,93,0.56
11,92,93,0.0
12,92,93,0.0
13,92,93,0.0
0,93,94,0.0
1,93,94,0.0
2,93,94,0.0
3,93,94,0.0
4,93,94,0.0
5,93,94,0.0
6,93,94,0.0
7,93,94,0.15
8,93,94,0.65
9,93,94,0.0
10,93,94,0.69
11,93,94,0.0
12,93,94,0.0
13,93,94,0.0
0,94,95,0.0
1,94,95,0.0
2,94,95,0.0
3,94,95,0.0
4,94,95,0.0
5,94,95,0.11
6,94,95,0.0
7,94,95,0.15
8,94,95,0.65
9,94,95,0.0
10,94,95,0.44
11,94,95,0.0
12,94,95,0.0
13,94,95,0.0
0,95,96,0.0
1,95,96,0.0
2,95,96,0.0
3,95,96,0.0
4,95,96,0.0
5,95,96,0.11
6,95,96,0.0
7,95,96,0.12
8,95,96,0.65
9,95,96,0.0
10,95,96,0.62
11,95,96,0.0
12,95,96,0.0
13,95,96,0.0
0,96,97,0.0
1,96,97,0.0
2,96,97,0.0
3,96,97,0.0
4,96,97,0.0
5,96,97,0.0
6,96,97,0.0
7,96,97,0.12
8,96,97,0.65
9,96,97,0.0
10,96,97,0.62
11,96,97,0.0
12,96,97,0.0
13,96,97,0.0
0,97,98,0.0
1,97,98,0.0
2,97,98,0.0
3,97,98,0.0
4,97,98,0.0
5,97,98,0.0
6,97,98,0.0
7,97,98,0.12
8,97,98,0.65
9,97,98,0.0
10,97,98,0.62
11,97,98,0.0
12,97,98,0.0
13,97,98,0.0
0,98,99,0.0
1,98,99,0.0
2,98,99,0.0
3,98,99,0.0
4,98,99,0.0
5,98,99,0.0
6,98,99,0.0
7,98,99,0.12
8,98,99,0.65
9,98,99,0.0
10,98,99,0.38
11,98,99,0.0
12,98,99,0.0
13,98,99,0.0
0,99,100,0.0
1,99,100,0.0
2,99,100,0.0
3,99,100,0.0
4,99,100,0.0
5,99,100,0.0
6,99,100,0.0
7,99,100,0.12
8,99,100,0.65
9,99,100,0.0
10,99,100,0.88
11,99,100,0.0
12,99,100,0.0
13,99,100,0.0
0,100,101,0.0
1,100,101,0.0
2,100,101,0.14
3,100,101,0.0
4,100,101,0.0
5,100,101,0.0
6,100,101,0.0
7,100,101,0.12
8,100,101,0.65
9,100,101,0.0
10,100,101,0.88
11,100,101,0.0
12,100,101,0.0
13,100,101,0.0
0,101,102,0.0
1,101,102,0.0
2,101,102,0.14
3,101,102,0.0
4,101,102,0.0
5,101,102,0.0
6,101,102,0.0
7,101,102,0.12
8,101,102,0.65
9,101,102,0.0
10,101,102,0.38
11,101,102,0.0
12,101,102,0.0
13,101,102,0.0
0,102,103,0.0
1,102,103,0.0
2,102,103,0.14
3,102,103,0.0
4,102,103,0.0
5,102,103,0.0
6,102,103,0.0
7,102,103,0.12
8,102,103,0.65
9,102,103,0.0
10,102,103,0.38
11,102,103,0.0
12,102,103,0.0
13,102,103,0.0
0,103,104,0.0
1,103,104,0.0
2,103,104,0.14
3,103,104,0.0
4,103,104,0.0
5,103,104,0.0
6,103,104,0.0
7,103,104,0.12
8,103,104,0.65
9,103,104,0.0
10,103,104,0.38
11,103,104,0.0
12,103,104,0.0
13,103,104,0.0
0,104,105,0.0
1,104,105,0.0
2,104,105,0.14
3,104,105,0.0
4,104,105,0.0
5,104,105,0.0
6,104,105,0.0
7,104,105,0.12
8,104,105,0.65
9,104,105,0.0
10,104,105,0.38
11,104,105,0.0
12,104,105,0.0
13,104,105,0.0
0,105,106,0.0
1,105,106,0.0
2,105,106,0.0
3,105,106,0.0
4,105,106,0.0
5,105,106,0.0
6,105,106,0.0
7,105,106,0.12
8,105,106,0.65
9,105,106,0.0
10,105,106,0.38
11,105,106,0.0
12,105,106,0.0
13,105,106,0.0
0,106,107,0.0
1,106,107,0.0
2,106,107,0.0
3,106,107,0.0
4,106,107,0.0
5,106,107,0.0
6,106,107,0.0
7,106,107,0.15
8,106,107,0.65
9,106,107,0.0
10,106,107,0.38
11,106,107,0.0
12,106,107,0.0
13,106,107,0.0
0,107,108,0.0
1,107,108,0.0
2,107,108,0.14
3,107,108,0.0
4,107,108,0.0
5,107,108,0.0
6,107,108,0.0
7,107,108,0.15
8,107,108,0.65
9,107,108,0.0
10,107,108,0.38
11,107,108,0.0
12,107,108,0.0
13,107,108,0.0
0,108,109,0.0
1,108,109,0.0
2,108,109,0.14
3,108,109,0.0
4,108,109,0.0
5,108,109,0.0
6,108,109,0.0
7,108,109,0.15
8,108,109,0.65
9,108,109,0.0
10,108,109,0.38
11,108,109,0.0
12,108,109,0.0
13,108,109,0.0
0,109,110,0.0
1,109,110,0.0
2,109,110,0.14
3,109,110,0.0
4,109,110,0.0
5,109,110,0.0
6,109,110,0.0
7,109,110,0.15
8,109,110,0.65
9,109,110,0.0
10,109,110,0.38
11,109,110,0.0
12,109,110,0.0
13,109,110,0.0
0,110,111,0.0
1,110,111,0.0
2,110,111,0.14
3,110,111,0.0
4,110,111,0.0
5,110,111,0.0
6,110,111,0.0
7,110,111,0.15
8,110,111,0.65
9,110,111,0.0
10,110,111,0.38
11,110,111,0.0
12,110,111,0.0
13,110,111,0.0
0,111,112,0.0
1,111,112,0.0
2,111,112,0.14
3,111,112,0.0
4,111,112,0.0
5,111,112,0.0
6,111,112,0.0
7,111,112,0.15
8,111,112,0.65
9,111,112,0.0
10,111,112,0.38
11,111,112,0.0
12,111,112,0.0
13,111,112,0.0
0,112,113,0.0
1,112,113,0.0
2,112,113,0.0
3,112,113,0.0
4,112,113,0.0
5,112,113,0.0
6,112,113,0.0
7,112,113,0.15
8,112,113,0.65
9,112,113,0.0
10,112,113,0.38
11,112,113,0.0
12,112,113,0.0
13,112,113,0.0
0,113,114,0.0
1,113,114,0.0
2,113,114,0.0
3,113,114,0.0
4,113,114,0.0
5,113,114,0.0
6,113,114,0.0
7,113,114,0.15
8,113,114,0.65
9,113,114,0.0
10,113,114,0.38
11,113,114,0.0
12,113,114,0.0
13,113,114,0.0
0,114,115,0.0
1,114,115,0.0
2,114,115,0.0
3,114,115,0.0
4,114,115,0.0
5,114,115,0.0
6,114,115,0.0
7,114,115,0.15
8,114,115,0.65
9,114,115,0.0
10,114,115,0.38
11,114,115,0.0
12,114,115,0.0
13,114,115,0.0
0,115,116,0.0
1,115,116,0.0
2,115,116,0.0
3,115,116,0.0
4,115,116,0.0
5,115,116,0.0
6,115,116,0.0
7,115,116,0.15
8,115,116,0.65
9,115,116,0.0
10,115,116,0.38
11,115,116,0.0
12,115,116,0.0
13,115,116,0.0
0,116,117,0.0
1,116,117,0.0
2,116,117,0.0
3,116,117,0.0
4,116,117,0.0
5,116,117,0.0
6,116,117,0.0
7,116,117,0.15
8,116,117,0.65
9,116,117,0.0
10,116,117,0.38
11,116,117,0.0
12,116,117,0.0
13,116,117,0.0
0,117,118,0.0
1,117,118,0.0
2,117,118,0.0
3,117,118,0.0
4,117,118,0.0
5,117,118,0.0
6,117,118,0.0
7,117,118,0.15
8,117,118,0.65
9,117,118,0.0
10,117,118,0.38
11,117,118,0.0
12,117,118,0.0
13,117,118,0.0
0,118,119,0.0
1,118,119,0.0
2,118,119,0.0
3,118,119,0.0
4,118,119,0.0
5,118,119,0.0
6,118,119,0.0
7,118,119,0.15
8,118,119,0.65
9,118,119,0.0
10,118,119,0.38
11,118,119,0.0
12,118,119,0.0
13,118,119,0.0
0,119,120,0.0
1,119,120,0.0
2,119,120,0.0
3,119,120,0.0
4,119,120,0.0
5,119,120,0.0
6,119,120,0.0
7,119,120,0.15
8,119,120,0.65
9,119,120,0.0
10,119,120,0.38
11,119,120,0.0
12,119,120,0.0
13,119,120,0.0
0,120,121,0.0
1,120,121,0.0
2,120,121,0.0
3,120,121,0.0
4,120,121,0.0
5,120,121,0.0
6,120,121,0.0
7,120,121,0.12
8,120,121,0.65
9,120,121,0.0
10,120,121,0.56
11,120,121,0.0
12,120,121,0.0
13,120,121,0.0
0,121,122,0.0
1,121,122,0.0
2,121,122,0.0
3,121,122,0.0
4,121,122,0.0
5,121,122,0.0
6,121,122,0.0
7,121,122,0.15
8,121,122,0.65
9,121,122,0.0
10,121,122,0.56
11,121,122,0.0
12,121,122,0.0
13,121,122,0.0
0,122,123,0.0
1,122,123,0.0
2,122,123,0.0
3,122,123,0.0
4,122,123,0.0
5,122,123,0.0
6,122,123,0.0
7,122,123,0.15
8,122,123,0.65
9,122,123,0.0
10,122,123,0.56
11,122,123,0.0
12,122,123,0.0
13,122,123,0.0
0,123,124,0.0
1,123,124,0.0
2,123,124,0.0
3,123,124,0.0
4,123,124,0.0
5,123,124,0.0
6,123,124,0.0
7,123,124,0.12
8,123,124,0.65
9,123,124,0.0
10,123,124,0.56
11,123,124,0.0
12,123,124,0.0
13,123,124,0.0
0,124,125,0.0
1,124,125,0.0
2,124,125,0.0
3,124,125,0.0
4,124,125,0.0
5,124,125,0.0
6,124,125,0.0
7,124,125,0.12
8,124,125,0.65
9,124,125,0.0
10,124,125,0.56
11,124,125,0.0
12,124,125,0.0
13,124,125,0.0
0,125,126,0.0
1,125,126,0.0
2,125,126,0.0
3,125,126,0.0
4,125,126,0.0
5,125,126,0.0
6,125,126,0.0
7,125,126,0.12
8,125,126,0.65
9,125,126,0.0
10,125,126,0.56
11,125,126,0.0
12,125,126,0.0
13,125,126,0.0
0,126,127,0.0
1,126,127,0.0
2,126,127,0.0
3,126,127,0.0
4,126,127,0.0
5,126,127,0.0
6,126,127,0.0
7,126,127,0.12
8,126,127,0.65
9,126,127,0.0
10,126,127,0.56
11,126,127,0.0
12,126,127,0.0
13,126,127,0.0
0,127,128,0.0
1,127,128,0.0
2,127,128,0.0
3,127,128,0.0
4,127,128,0.0
5,127,128,0.0
6,127,128,0.0
7,127,128,0.15
8,127,128,0.65
9,127,128,0.0
10,127,128,0.56
11,127,128,0.0
12,127,128,0.0
13,127,128,0.0
0,128,129,0.0
1,128,129,0.0
2,128,129,0.0
3,128,129,0.0
4,128,129,0.0
5,128,129,0.0
6,128,129,0.0
7,128,129,0.15
8,128,129,0.65
9,128,129,0.0
10,128,129,0.56
11,128,129,0.0
12,128,129,0.0
13,128,129,0.0
0,129,130,0.0
1,129,130,0.0
2,129,130,0.0
3,129,130,0.0
4,129,130,0.0
5,129,130,0.0
6,129,130,0.0
7,129,130,0.15
8,129,130,0.65
9,129,130,0.0
10,129,130,0.56
11,129,130,0.0
12,129,130,0.0
13,129,130,0.0
0,130,131,0.0
1,130,131,0.0
2,130,131,0.0
3,130,131,0.0
4,130,131,0.0
5,130,131,0.0
6,130,131,0.0
7,130,131,0.15
8,130,131,0.65
9,130,131,0.0
10,130,131,0.38
11,130,131,0.0
12,130,131,0.0
13,130,131,0.0
0,131,132,0.0
1,131,132,0.0
2,131,132,0.0
3,131,132,0.0
4,131,132,0.0
5,131,132,0.0
6,131,132,0.0
7,131,132,0.15
8,131,132,0.65
9,131,132,0.0
10,131,132,0.38
11,131,132,0.0
12,131,132,0.0
13,131,132,0.0
0,132,133,0.0
1,132,133,0.0
2,132,133,0.0
3,132,133,0.0
4,132,133,0.0
5,132,133,0.0
6,132,133,0.0
7,132,133,0.15
8,132,133,0.65
9,132,133,0.0
10,132,133,0.38
11,132,133,0.0
12,132,133,0.0
13,132,133,0.0
0,133,134,0.0
1,133,134,0.0
2,133,134,0.0
3,133,134,0.0
4,133,134,0.0
5,133,134,0.0
6,133,134,0.0
7,133,134,0.15
8,133,134,0.65
9,133,134,0.0
10,133,134,0.38
11,133,134,0.0
12,133,134,0.0
13,133,134,0.0
0,134,135,0.0
1,134,135,0.0
2,134,135,0.0
3,134,135,0.0
4,134,135,0.0
5,134,135,0.0
6,134,135,0.0
7,134,135,0.15
8,134,135,0.65
9,134,135,0.0
10,134,135,0.38
11,134,135,0.0
12,134,135,0.0
13,134,135,0.0
0,135,136,0.0
1,135,136,0.0
2,135,136,0.0
3,135,136,0.0
4,135,136,0.0
5,135,136,0.0
6,135,136,0.0
7,135,136,0.12
8,135,136,0.65
9,135,136,0.0
10,135,136,0.38
11,135,136,0.0
12,135,136,0.0
13,135,136,0.0
0,136,137,0.0
1,136,137,0.0
2,136,137,0.0
3,136,137,0.0
4,136,137,0.0
5,136,137,0.0
6,136,137,0.0
7,136,137,0.12
8,136,137,0.65
9,136,137,0.0
10,136,137,0.25
11,136,137,0.0
12,136,137,0.0
13,136,137,0.0
0,137,138,0.0
1,137,138,0.0
2,137,138,0.0
3,137,138,0.0
4,137,138,0.0
5,137,138,0.0
6,137,138,0.0
7,137,138,0.12
8,137,138,0.65
9,137,138,0.0
10,137,138,0.25
11,137,138,0.0
12,137,138,0.0
13,137,138,0.0
0,138,139,0.0
1,138,139,0.0
2,138,139,0.0
3,138,139,0.0
4,138,139,0.0
5,138,139,0.0
6,138,139,0.0
7,138,139,0.12
8,138,139,0.65
9,138,139,0.0
10,138,139,0.25
11,138,139,0.0
12,138,139,0.0
13,138,139,0.0
0,139,140,0.0
1,139,140,0.0
2,139,140,0.0
3,139,140,0.0
4,139,140,0.0
5,139,140,0.0
6,139,140,0.0
7,139,140,0.12
8,139,140,0.65
9,139,140,0.0
10,139,140,0.25
11,139,140,0.0
12,139,140,0.0
13,139,140,0.0
0,140,141,0.0
1,140,141,0.0
2,140,141,0.0
3,140,141,0.0
4,140,141,0.0
5,140,141,0.0
6,140,141,0.0
7,140,141,0.12
8,140,141,0.65
9,140,141,0.0
10,140,141,0.25
11,140,141,0.0
12,140,141,0.0
13,140,141,0.0
0,141,142,0.0
1,141,142,0.0
2,141,142,0.0
3,141,142,0.0
4,141,142,0.0
5,141,142,0.0
6,141,142,0.0
7,141,142,0.12
8,141,142,0.65
9,141,142,0.0
10,141,142,0.19
11,141,142,0.0
12,141,142,0.0
13,141,142,0.0
0,142,143,0.0
1,142,143,0.0
2,142,143,0.0
3,142,143,0.0
4,142,143,0.0
5,142,143,0.0
6,142,143,0.0
7,142,143,0.12
8,142,143,0.65
9,142,143,0.0
10,142,143,0.19
11,142,143,0.0
12,142,143,0.0
13,142,143,0.0
0,143,144,0.0
1,143,144,0.0
2,143,144,0.0
3,143,144,0.0
4,143,144,0.0
5,143,144,0.0
6,143,144,0.0
7,143,144,0.23
8,143,144,0.65
9,143,144,0.0
10,143,144,0.19
11,143,144,0.0
12,143,144,0.0
13,143,144,0.0
0,144,145,0.0
1,144,145,0.0
2,144,145,0.0
3,144,145,0.0
4,144,145,0.0
5,144,145,0.0
6,144,145,0.0
7,144,145,0.23
8,144,145,0.65
9,144,145,0.0
10,144,145,0.25
11,144,145,0.0
12,144,145,0.0
13,144,145,0.0
0,145,146,0.0
1,145,146,0.0
2,145,146,0.0
3,145,146,0.0
4,145,146,0.0
5,145,146,0.0
6,145,146,0.0
7,145,146,0.27
8,145,146,0.65
9,145,146,0.0
10,145,146,0.25
11,145,146,0.0
12,145,146,0.0
13,145,146,0.0
0,146,147,0.0
1,146,147,0.0
2,146,147,0.0
3,146,147,0.0
4,146,147,0.0
5,146,147,0.0
6,146,147,0.0
7,146,147,0.27
8,146,147,0.65
9,146,147,0.0
10,146,147,0.25
11,146,147,0.0
12,146,147,0.0
13,146,147,0.0
0,147,148,0.0
1,147,148,0.0
2,147,148,0.0
3,147,148,0.0
4,147,148,0.0
5,147,148,0.0
6,147,148,0.0
7,147,148,0.15
8,147,148,0.77
9,147,148,0.0
10,147,148,0.19
11,147,148,0.0
12,147,148,0.0
13,147,148,0.0
0,148,149,0.0
1,148,149,0.0
2,148,149,0.0
3,148,149,0.0
4,148,149,0.0
5,148,149,0.0
6,148,149,0.0
7,148,149,0.15
8,148,149,0.77
9,148,149,0.0
