ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.118,7.281966565730394,-1,322,-1,-1,-1,7.281966565730394,-1,322,-1
185.18.250.177,3.6650287424258603,-1,323,-1,-1,-1,3.6650287424258603,-1,323,-1
185.18.250.207,8.191127174310513,-1,280,-1,-1,-1,8.191127174310513,-1,280,-1
185.18.250.62,4.083314165973023,-1,339,-1,-1,-1,4.083314165973023,-1,339,-1
185.18.250.195,6.6890767461177285,-1,309,-1,-1,-1,6.6890767461177285,-1,309,-1
185.18.250.128,8.570808749226906,-1,304,-1,-1,-1,8.570808749226906,-1,304,-1
185.18.250.100,2.2401904726823254,-1,322,-1,-1,-1,2.2401904726823254,-1,322,-1
185.18.250.31,6.517018966947106,-1,322,-1,-1,-1,6.517018966947106,-1,322,-1
185.18.250.59,6.1893814880067115,-1,329,-1,-1,-1,6.1893814880067115,-1,329,-1
185.18.250.240,4.802753120521747,-1,341,-1,-1,-1,4.802753120521747,-1,341,-1
185.18.250.6,5.1829703866580665,-1,357,-1,-1,-1,5.1829703866580665,-1,357,-1
185.18.250.245,6.188277300233097,-1,401,-1,-1,-1,6.188277300233097,-1,401,-1
185.18.250.189,6.139717859930136,-1,333,-1,-1,-1,6.139717859930136,-1,333,-1
185.18.250.229,6.545881729916254,-1,345,-1,-1,-1,6.545881729916254,-1,345,-1
185.18.250.111,4.911362371879868,-1,283,-1,-1,-1,4.911362371879868,-1,283,-1
185.18.250.176,6.406979250711996,-1,292,-1,-1,-1,6.406979250711996,-1,292,-1
185.18.250.70,7.863673314800572,-1,264,-1,-1,-1,7.863673314800572,-1,264,-1
185.18.250.86,7.780708132848473,-1,272,-1,-1,-1,7.780708132848473,-1,272,-1
185.18.250.249,6.437605089903412,-1,274,-1,-1,-1,6.437605089903412,-1,274,-1
173.245.59.72,6.286154325531317,-1,258,-1,-1,-1,6.286154325531317,-1,258,-1
173.245.49.98,7.738889107447885,-1,257,-1,-1,-1,7.738889107447885,-1,257,-1
154.84.175.71,6.491604116077553,-1,301,-1,-1,-1,6.491604116077553,-1,301,-1
154.84.175.49,8.06763249590333,-1,299,-1,-1,-1,8.06763249590333,-1,299,-1
154.84.175.242,6.788493594761517,-1,304,-1,-1,-1,6.788493594761517,-1,304,-1
