ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.247,8.678336628429012,-1,352,-1,-1,-1,8.678336628429012,-1,352,-1
185.18.250.243,6.366979165271716,-1,374,-1,-1,-1,6.366979165271716,-1,374,-1
185.18.250.172,7.092608355523525,-1,351,-1,-1,-1,7.092608355523525,-1,351,-1
185.18.250.144,5.8738864248213005,-1,398,-1,-1,-1,5.8738864248213005,-1,398,-1
185.18.250.155,6.478537548398408,-1,437,-1,-1,-1,6.478537548398408,-1,437,-1
185.18.250.18,8.349736303193335,-1,300,-1,-1,-1,8.349736303193335,-1,300,-1
185.18.250.184,6.497112179766045,-1,276,-1,-1,-1,6.497112179766045,-1,276,-1
185.18.250.246,8.611497994464743,-1,365,-1,-1,-1,8.611497994464743,-1,365,-1
185.18.250.169,6.582349349530139,-1,334,-1,-1,-1,6.582349349530139,-1,334,-1
185.18.250.108,6.658188739428053,-1,368,-1,-1,-1,6.658188739428053,-1,368,-1
185.18.250.157,6.287246038186253,-1,380,-1,-1,-1,6.287246038186253,-1,380,-1
185.18.250.114,8.154168748381814,-1,371,-1,-1,-1,8.154168748381814,-1,371,-1
185.18.250.15,7.398365371808928,-1,327,-1,-1,-1,7.398365371808928,-1,327,-1
185.18.250.49,5.502190497818733,-1,315,-1,-1,-1,5.502190497818733,-1,315,-1
185.18.250.136,8.17286851009805,-1,344,-1,-1,-1,8.17286851009805,-1,344,-1
185.18.250.31,6.646604279666243,-1,355,-1,-1,-1,6.646604279666243,-1,355,-1
185.18.250.244,6.88069137493792,-1,325,-1,-1,-1,6.88069137493792,-1,325,-1
185.18.250.127,6.658190235706045,-1,330,-1,-1,-1,6.658190235706045,-1,330,-1
185.18.250.126,1.5844848291343925,-1,331,-1,-1,-1,1.5844848291343925,-1,331,-1
185.18.250.228,5.617612265014178,-1,357,-1,-1,-1,5.617612265014178,-1,357,-1
173.245.49.20,5.9313942761898035,-1,323,-1,-1,-1,5.9313942761898035,-1,323,-1
173.245.58.203,7.090232927847476,-1,320,-1,-1,-1,7.090232927847476,-1,320,-1
173.245.59.202,4.938729748439651,-1,297,-1,-1,-1,4.938729748439651,-1,297,-1
173.245.59.45,8.166091607511886,-1,299,-1,-1,-1,8.166091607511886,-1,299,-1
173.245.59.133,6.250476207908777,-1,299,-1,-1,-1,6.250476207908777,-1,299,-1
173.245.49.103,7.029511726680336,-1,299,-1,-1,-1,7.029511726680336,-1,299,-1
154.84.175.137,8.234280513760325,-1,293,-1,-1,-1,8.234280513760325,-1,293,-1
154.84.175.159,7.826921867941817,-1,277,-1,-1,-1,7.826921867941817,-1,277,-1
154.84.175.125,4.69772362294589,-1,278,-1,-1,-1,4.69772362294589,-1,278,-1
154.84.175.187,6.67783161181884,-1,299,-1,-1,-1,6.67783161181884,-1,299,-1
154.84.175.94,6.2337974838487495,-1,269,-1,-1,-1,6.2337974838487495,-1,269,-1
154.84.175.7,5.853566393014739,-1,291,-1,-1,-1,5.853566393014739,-1,291,-1
154.84.175.115,3.851988924064322,-1,279,-1,-1,-1,3.851988924064322,-1,279,-1
154.84.175.167,6.537187481434063,-1,296,-1,-1,-1,6.537187481434063,-1,296,-1
154.84.175.72,7.125423458753765,-1,340,-1,-1,-1,7.125423458753765,-1,340,-1
154.84.175.48,8.170102681922016,-1,336,-1,-1,-1,8.170102681922016,-1,336,-1
154.84.175.90,7.7076679632314145,-1,395,-1,-1,-1,7.7076679632314145,-1,395,-1
154.84.175.64,6.436620560250112,-1,382,-1,-1,-1,6.436620560250112,-1,382,-1
154.84.175.60,6.612956618673595,-1,368,-1,-1,-1,6.612956618673595,-1,368,-1
154.84.175.4,7.77122877927023,-1,371,-1,-1,-1,7.77122877927023,-1,371,-1
154.84.175.144,5.683321153628247,-1,407,-1,-1,-1,5.683321153628247,-1,407,-1
154.84.175.243,7.016969268378306,-1,344,-1,-1,-1,7.016969268378306,-1,344,-1
154.84.175.43,5.760095175282883,-1,361,-1,-1,-1,5.760095175282883,-1,361,-1
154.84.175.14,6.781136776212122,-1,362,-1,-1,-1,6.781136776212122,-1,362,-1
154.84.175.154,8.775263174046419,-1,296,-1,-1,-1,8.775263174046419,-1,296,-1
154.84.175.112,7.0301747401409385,-1,336,-1,-1,-1,7.0301747401409385,-1,336,-1
