ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.205,6.474719977732809,-1,332,-1,-1,-1,6.474719977732809,-1,332,-1
185.18.250.69,7.381141683039278,-1,303,-1,-1,-1,7.381141683039278,-1,303,-1
185.18.250.243,5.405962730986645,-1,392,-1,-1,-1,5.405962730986645,-1,392,-1
185.18.250.246,5.609627023200263,-1,441,-1,-1,-1,5.609627023200263,-1,441,-1
185.18.250.2,8.459836797898005,-1,343,-1,-1,-1,8.459836797898005,-1,343,-1
185.18.250.170,6.603369354607264,-1,408,-1,-1,-1,6.603369354607264,-1,408,-1
185.18.250.220,5.641151529175706,-1,405,-1,-1,-1,5.641151529175706,-1,405,-1
185.18.250.47,7.59280558136038,-1,347,-1,-1,-1,7.59280558136038,-1,347,-1
185.18.250.102,7.6792200861898205,-1,359,-1,-1,-1,7.6792200861898205,-1,359,-1
185.18.250.26,5.831793946356787,-1,377,-1,-1,-1,5.831793946356787,-1,377,-1
185.18.250.58,5.452623615520582,-1,339,-1,-1,-1,5.452623615520582,-1,339,-1
185.18.250.200,4.501127493129918,-1,356,-1,-1,-1,4.501127493129918,-1,356,-1
185.18.250.75,6.173596438386744,-1,390,-1,-1,-1,6.173596438386744,-1,390,-1
185.18.250.157,5.892660591296547,-1,372,-1,-1,-1,5.892660591296547,-1,372,-1
185.18.250.42,5.136205987329228,-1,381,-1,-1,-1,5.136205987329228,-1,381,-1
185.18.250.230,7.206138620989722,-1,370,-1,-1,-1,7.206138620989722,-1,370,-1
185.18.250.182,7.959492550649518,-1,274,-1,-1,-1,7.959492550649518,-1,274,-1
185.18.250.192,5.87691433222355,-1,295,-1,-1,-1,5.87691433222355,-1,295,-1
185.18.250.94,7.2177184156655505,-1,263,-1,-1,-1,7.2177184156655505,-1,263,-1
185.18.250.215,7.724055267338828,-1,271,-1,-1,-1,7.724055267338828,-1,271,-1
173.245.49.110,6.45628251366009,-1,265,-1,-1,-1,6.45628251366009,-1,265,-1
173.245.59.71,7.9487757046592975,-1,266,-1,-1,-1,7.9487757046592975,-1,266,-1
173.245.49.22,7.133809943038166,-1,243,-1,-1,-1,7.133809943038166,-1,243,-1
173.245.58.117,5.221569911019237,-1,248,-1,-1,-1,5.221569911019237,-1,248,-1
154.84.175.21,7.996441583516116,-1,258,-1,-1,-1,7.996441583516116,-1,258,-1
154.84.175.214,5.983852186085519,-1,287,-1,-1,-1,5.983852186085519,-1,287,-1
154.84.175.75,5.644805178244221,-1,276,-1,-1,-1,5.644805178244221,-1,276,-1
154.84.175.153,6.458115183527105,-1,277,-1,-1,-1,6.458115183527105,-1,277,-1
154.84.175.28,6.547037827154948,-1,269,-1,-1,-1,6.547037827154948,-1,269,-1
154.84.175.126,7.522265294253601,-1,288,-1,-1,-1,7.522265294253601,-1,288,-1
154.84.175.194,6.651395561420266,-1,318,-1,-1,-1,6.651395561420266,-1,318,-1
154.84.175.4,7.87264175508574,-1,321,-1,-1,-1,7.87264175508574,-1,321,-1
154.84.175.157,6.346086442024075,-1,267,-1,-1,-1,6.346086442024075,-1,267,-1
154.84.175.241,7.390497060312712,-1,272,-1,-1,-1,7.390497060312712,-1,272,-1
154.84.175.125,5.852071312108545,-1,290,-1,-1,-1,5.852071312108545,-1,290,-1
