ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.86,7.0559736007958485,-1,390,-1,-1,-1,7.0559736007958485,-1,390,-1
185.18.250.7,7.273691367748712,-1,400,-1,-1,-1,7.273691367748712,-1,400,-1
185.18.250.39,6.0426069198683425,-1,476,-1,-1,-1,6.0426069198683425,-1,476,-1
185.18.250.134,7.583625803047039,-1,400,-1,-1,-1,7.583625803047039,-1,400,-1
185.18.250.203,7.606904536043453,-1,368,-1,-1,-1,7.606904536043453,-1,368,-1
185.18.250.4,6.6744328142512455,-1,386,-1,-1,-1,6.6744328142512455,-1,386,-1
185.18.250.139,2.1919303716614604,-1,361,-1,-1,-1,2.1919303716614604,-1,361,-1
185.18.250.208,5.834277635420179,-1,401,-1,-1,-1,5.834277635420179,-1,401,-1
185.18.250.214,7.581303845320352,-1,336,-1,-1,-1,7.581303845320352,-1,336,-1
185.18.250.82,6.00671386938287,-1,433,-1,-1,-1,6.00671386938287,-1,433,-1
185.18.250.96,7.949659496570921,-1,479,-1,-1,-1,7.949659496570921,-1,479,-1
185.18.250.153,2.2297789679256868,-1,361,-1,-1,-1,2.2297789679256868,-1,361,-1
185.18.250.145,7.659872331079849,-1,415,-1,-1,-1,7.659872331079849,-1,415,-1
185.18.250.198,4.913405194976897,-1,295,-1,-1,-1,4.913405194976897,-1,295,-1
185.18.250.90,6.0360411108365,-1,271,-1,-1,-1,6.0360411108365,-1,271,-1
185.18.250.135,6.849073650402464,-1,301,-1,-1,-1,6.849073650402464,-1,301,-1
185.18.250.238,6.422668319893248,-1,282,-1,-1,-1,6.422668319893248,-1,282,-1
185.18.250.163,7.268222890522722,-1,268,-1,-1,-1,7.268222890522722,-1,268,-1
173.245.58.179,5.716875663160103,-1,278,-1,-1,-1,5.716875663160103,-1,278,-1
173.245.59.141,6.518438621604632,-1,285,-1,-1,-1,6.518438621604632,-1,285,-1
173.245.49.121,5.467573713591822,-1,307,-1,-1,-1,5.467573713591822,-1,307,-1
173.245.59.0,6.0911413211570595,-1,287,-1,-1,-1,6.0911413211570595,-1,287,-1
154.84.175.226,7.4426484857906186,-1,269,-1,-1,-1,7.4426484857906186,-1,269,-1
154.84.175.111,9.374502711530994,-1,290,-1,-1,-1,9.374502711530994,-1,290,-1
154.84.175.118,5.5437479113847425,-1,272,-1,-1,-1,5.5437479113847425,-1,272,-1
154.84.175.241,8.581378618853785,-1,282,-1,-1,-1,8.581378618853785,-1,282,-1
154.84.175.132,6.065878733785703,-1,280,-1,-1,-1,6.065878733785703,-1,280,-1
154.84.175.70,7.247813178723457,-1,266,-1,-1,-1,7.247813178723457,-1,266,-1
154.84.175.34,5.044754221832043,-1,268,-1,-1,-1,5.044754221832043,-1,268,-1
154.84.175.163,6.765383191771678,-1,267,-1,-1,-1,6.765383191771678,-1,267,-1
154.84.175.248,7.093818651143306,-1,253,-1,-1,-1,7.093818651143306,-1,253,-1
154.84.175.113,8.290102521293466,-1,286,-1,-1,-1,8.290102521293466,-1,286,-1
154.84.175.221,5.566824625616424,-1,269,-1,-1,-1,5.566824625616424,-1,269,-1
154.84.175.5,7.257768550063328,-1,278,-1,-1,-1,7.257768550063328,-1,278,-1
154.84.175.224,5.453615513808842,-1,265,-1,-1,-1,5.453615513808842,-1,265,-1
154.84.175.103,4.911831428741727,-1,271,-1,-1,-1,4.911831428741727,-1,271,-1
154.84.175.164,5.928885054274467,-1,278,-1,-1,-1,5.928885054274467,-1,278,-1
154.84.175.233,5.3020079042843635,-1,269,-1,-1,-1,5.3020079042843635,-1,269,-1
154.84.175.201,7.320616215221544,-1,306,-1,-1,-1,7.320616215221544,-1,306,-1
154.84.175.210,6.192938889965293,-1,264,-1,-1,-1,6.192938889965293,-1,264,-1
154.84.175.57,5.926602744136332,-1,357,-1,-1,-1,5.926602744136332,-1,357,-1
154.84.175.149,5.660937324033097,-1,272,-1,-1,-1,5.660937324033097,-1,272,-1
185.238.228.136,6.134360828703561,-1,341,-1,-1,-1,6.134360828703561,-1,341,-1
185.238.228.11,6.371172533770722,-1,333,-1,-1,-1,6.371172533770722,-1,333,-1
185.238.228.105,6.025425518136496,-1,322,-1,-1,-1,6.025425518136496,-1,322,-1
