ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.183,7.507884381518401,-1,315,-1,-1,-1,7.507884381518401,-1,315,-1
185.18.250.103,8.192603772745096,-1,484,-1,-1,-1,8.192603772745096,-1,484,-1
185.18.250.167,5.863461128024259,-1,394,-1,-1,-1,5.863461128024259,-1,394,-1
185.18.250.237,7.3613215133379395,-1,487,-1,-1,-1,7.3613215133379395,-1,487,-1
185.18.250.207,5.356462897454379,-1,426,-1,-1,-1,5.356462897454379,-1,426,-1
185.18.250.37,7.10041907882239,-1,347,-1,-1,-1,7.10041907882239,-1,347,-1
185.18.250.116,5.757065853846154,-1,366,-1,-1,-1,5.757065853846154,-1,366,-1
185.18.250.253,4.81009712500217,-1,422,-1,-1,-1,4.81009712500217,-1,422,-1
185.18.250.104,7.056952046665588,-1,452,-1,-1,-1,7.056952046665588,-1,452,-1
185.18.250.109,7.25792045544384,-1,326,-1,-1,-1,7.25792045544384,-1,326,-1
185.18.250.234,5.6435178547165705,-1,372,-1,-1,-1,5.6435178547165705,-1,372,-1
185.18.250.5,6.163091217278821,-1,345,-1,-1,-1,6.163091217278821,-1,345,-1
185.18.250.32,8.478041401612336,-1,338,-1,-1,-1,8.478041401612336,-1,338,-1
185.18.250.179,7.042714025220538,-1,325,-1,-1,-1,7.042714025220538,-1,325,-1
185.18.250.148,6.360665087291764,-1,324,-1,-1,-1,6.360665087291764,-1,324,-1
173.245.59.103,7.305992719911256,-1,328,-1,-1,-1,7.305992719911256,-1,328,-1
173.245.59.125,8.070907523286882,-1,294,-1,-1,-1,8.070907523286882,-1,294,-1
173.245.49.13,7.035511630772105,-1,283,-1,-1,-1,7.035511630772105,-1,283,-1
173.245.49.76,7.543994074367174,-1,289,-1,-1,-1,7.543994074367174,-1,289,-1
173.245.49.33,7.323704651061324,-1,287,-1,-1,-1,7.323704651061324,-1,287,-1
173.245.58.83,7.343482999874443,-1,298,-1,-1,-1,7.343482999874443,-1,298,-1
173.245.58.126,6.678748690017316,-1,260,-1,-1,-1,6.678748690017316,-1,260,-1
154.84.175.140,7.158570716963115,-1,246,-1,-1,-1,7.158570716963115,-1,246,-1
154.84.175.138,7.1652803758783055,-1,257,-1,-1,-1,7.1652803758783055,-1,257,-1
154.84.175.225,7.584524596572207,-1,257,-1,-1,-1,7.584524596572207,-1,257,-1
154.84.175.37,7.85166146515933,-1,271,-1,-1,-1,7.85166146515933,-1,271,-1
154.84.175.189,7.67481943577655,-1,286,-1,-1,-1,7.67481943577655,-1,286,-1
154.84.175.219,6.979146797971154,-1,270,-1,-1,-1,6.979146797971154,-1,270,-1
154.84.175.107,7.4922986198274435,-1,302,-1,-1,-1,7.4922986198274435,-1,302,-1
154.84.175.146,6.956912475638729,-1,272,-1,-1,-1,6.956912475638729,-1,272,-1
154.84.175.52,7.609852815290563,-1,273,-1,-1,-1,7.609852815290563,-1,273,-1
154.84.175.248,7.06474016615493,-1,283,-1,-1,-1,7.06474016615493,-1,283,-1
154.84.175.44,7.669382654013921,-1,251,-1,-1,-1,7.669382654013921,-1,251,-1
154.84.175.177,5.4501869029463395,-1,276,-1,-1,-1,5.4501869029463395,-1,276,-1
154.84.175.117,6.567746282390593,-1,308,-1,-1,-1,6.567746282390593,-1,308,-1
154.84.175.19,7.356479183392074,-1,310,-1,-1,-1,7.356479183392074,-1,310,-1
154.84.175.79,5.247147191444863,-1,292,-1,-1,-1,5.247147191444863,-1,292,-1
154.84.175.186,7.032289398479776,-1,278,-1,-1,-1,7.032289398479776,-1,278,-1
154.84.175.241,6.9098185756831,-1,323,-1,-1,-1,6.9098185756831,-1,323,-1
154.84.175.224,5.2593636099374415,-1,302,-1,-1,-1,5.2593636099374415,-1,302,-1
154.84.175.207,5.450177323221133,-1,310,-1,-1,-1,5.450177323221133,-1,310,-1
154.84.175.48,5.364278784961161,-1,298,-1,-1,-1,5.364278784961161,-1,298,-1
185.238.228.56,7.197747810174279,-1,279,-1,-1,-1,7.197747810174279,-1,279,-1
185.238.228.174,6.643616638675273,-1,310,-1,-1,-1,6.643616638675273,-1,310,-1
185.238.228.237,6.0823469953135785,-1,293,-1,-1,-1,6.0823469953135785,-1,293,-1
185.238.228.167,6.0945151580512595,-1,301,-1,-1,-1,6.0945151580512595,-1,301,-1
185.238.228.185,5.397890265689381,-1,283,-1,-1,-1,5.397890265689381,-1,283,-1
185.238.228.229,7.853078251178005,-1,285,-1,-1,-1,7.853078251178005,-1,285,-1
185.238.228.158,5.959447509065037,-1,304,-1,-1,-1,5.959447509065037,-1,304,-1
185.238.228.92,6.5894308496360745,-1,283,-1,-1,-1,6.5894308496360745,-1,283,-1
185.238.228.179,7.132997747760146,-1,270,-1,-1,-1,7.132997747760146,-1,270,-1
185.238.228.28,7.103707910925751,-1,302,-1,-1,-1,7.103707910925751,-1,302,-1
185.238.228.183,7.939296378024395,-1,278,-1,-1,-1,7.939296378024395,-1,278,-1
185.238.228.102,7.1880416219564465,-1,284,-1,-1,-1,7.1880416219564465,-1,284,-1
185.238.228.119,7.014715944766158,-1,278,-1,-1,-1,7.014715944766158,-1,278,-1
185.238.228.72,7.572987124391048,-1,280,-1,-1,-1,7.572987124391048,-1,280,-1
185.238.228.161,6.943394316285541,-1,280,-1,-1,-1,6.943394316285541,-1,280,-1
185.238.228.128,5.700589802936397,-1,291,-1,-1,-1,5.700589802936397,-1,291,-1
185.238.228.10,7.609538449546646,-1,297,-1,-1,-1,7.609538449546646,-1,297,-1
185.238.228.129,8.258555894955913,-1,288,-1,-1,-1,8.258555894955913,-1,288,-1
185.238.228.117,7.159104730951153,-1,325,-1,-1,-1,7.159104730951153,-1,325,-1
185.238.228.187,6.509807326073776,-1,334,-1,-1,-1,6.509807326073776,-1,334,-1
185.176.26.156,6.744811718189331,-1,487,-1,-1,-1,6.744811718189331,-1,487,-1
185.176.26.70,6.606922251104185,-1,369,-1,-1,-1,6.606922251104185,-1,369,-1
185.176.26.111,7.876027545890567,-1,410,-1,-1,-1,7.876027545890567,-1,410,-1
185.176.26.171,5.18554962852116,-1,475,-1,-1,-1,5.18554962852116,-1,475,-1
185.176.26.29,4.792865216150386,-1,452,-1,-1,-1,4.792865216150386,-1,452,-1
